x	y	z	rad	rnd	nam
88970	960	161290	180	-90	plant_bigtree_04.ldr
136770	960	84230	180	90	plant_bigtree_04.ldr
136990	960	28930	180	90	plant_bigtree_04.ldr
110410	960	35510	180	-180	plant_bigtree_04.ldr
113150	960	19570	180	90	plant_bigtree_04.ldr
92450	960	3690	180	90	plant_bigtree_04.ldr
52770	1312	4230	180	0	plant_bigtree_04.ldr
64930	960	69470	180	-90	plant_bigtree_04.ldr
119170	960	3030	180	90	plant_bigtree_04.ldr
3610	1432	163030	180	-90	plant_bigtree_04.ldr
154670	960	30090	180	90	plant_bigtree_04.ldr
119670	4752	150290	180	90	plant_bigtree_04.ldr
102810	960	62150	180	360	plant_bigtree_04.ldr
7470	960	50150	180	90	plant_bigtree_04.ldr
42390	960	119150	180	90	plant_bigtree_04.ldr
57870	3704	123110	180	-270	plant_bigtree_04.ldr
670	1352	45850	180	90	plant_bigtree_04.ldr
25930	960	90570	180	0	plant_bigtree_04.ldr
59950	4056	129450	180	90	plant_bigtree_04.ldr
28770	960	58630	180	-90	plant_bigtree_04.ldr
48670	960	111790	180	-90	plant_bigtree_04.ldr
123730	960	71470	180	0	plant_bigtree_04.ldr
64750	1592	146010	180	-90	plant_bigtree_04.ldr
118390	960	15430	180	90	plant_bigtree_04.ldr
56410	2688	116430	180	90	plant_bigtree_04.ldr
114790	960	14790	180	0	plant_bigtree_04.ldr
34830	2808	12970	180	0	plant_bigtree_04.ldr
140610	960	99630	180	-90	plant_bigtree_04.ldr
32210	5368	159270	180	90	plant_bigtree_04.ldr
140410	1312	72830	180	-180	plant_bigtree_04.ldr
73270	960	71850	180	180	plant_bigtree_04.ldr
81590	1440	49250	180	0	plant_bigtree_04.ldr
38330	960	111830	180	-180	plant_bigtree_04.ldr
134550	3320	113990	180	-180	plant_bigtree_04.ldr
124170	1872	163430	180	-90	plant_bigtree_04.ldr
114390	960	94070	180	0	plant_bigtree_04.ldr
158490	1744	159410	180	-270	plant_bigtree_04.ldr
131870	960	97910	180	180	plant_bigtree_04.ldr
52430	960	108790	180	0	plant_bigtree_04.ldr
38670	960	73450	180	270	plant_bigtree_04.ldr
70870	2064	44830	180	0	plant_bigtree_04.ldr
70130	960	84530	180	-270	plant_bigtree_04.ldr
98910	960	29710	180	-270	plant_bigtree_04.ldr
64790	1384	106830	180	90	plant_bigtree_04.ldr
11930	960	54670	180	270	plant_bigtree_04.ldr
55690	960	80070	180	-90	plant_bigtree_04.ldr
143670	960	31110	180	0	plant_bigtree_04.ldr
14910	2096	30510	180	-270	plant_bigtree_04.ldr
95230	960	3250	180	-270	plant_bigtree_04.ldr
108230	960	10750	180	270	plant_bigtree_04.ldr
48610	960	77990	180	0	plant_bigtree_04.ldr
105770	960	90370	180	-90	plant_bigtree_04.ldr
21350	2696	37350	180	0	plant_bigtree_04.ldr
140330	960	42310	180	-270	plant_bigtree_04.ldr
60350	968	6570	180	0	plant_bigtree_04.ldr
8730	560	74550	180	-270	plant_bigtree_04.ldr
125810	960	77910	180	-90	plant_bigtree_04.ldr
163670	960	26730	180	-270	plant_bigtree_04.ldr
161950	960	58390	180	0	plant_bigtree_04.ldr
122990	960	84350	180	90	plant_bigtree_04.ldr
112910	960	73270	180	-90	plant_bigtree_04.ldr
23350	960	69270	180	0	plant_bigtree_04.ldr
3090	960	1070	180	0	plant_bigtree_04.ldr
11690	960	99390	180	-90	plant_bigtree_04.ldr
30790	960	72550	180	-180	plant_bigtree_04.ldr
158090	960	137590	180	0	plant_bigtree_04.ldr
7110	960	910	180	0	plant_bigtree_04.ldr
88590	960	19430	180	0	plant_bigtree_04.ldr
161890	1584	144130	180	-90	plant_bigtree_04.ldr
147030	1136	63190	180	180	plant_bigtree_04.ldr
125910	960	98390	180	0	plant_bigtree_04.ldr
159650	960	80110	180	-180	plant_bigtree_04.ldr
124050	960	15190	180	0	plant_bigtree_04.ldr
38490	2536	131510	180	0	plant_bigtree_04.ldr
68150	960	162150	180	-90	plant_bigtree_04.ldr
135710	960	49410	180	-180	plant_bigtree_04.ldr
133490	960	58430	180	0	plant_bigtree_04.ldr
118630	960	7510	180	180	plant_bigtree_04.ldr
160250	960	15630	180	270	plant_bigtree_04.ldr
4090	1936	112350	180	0	plant_bigtree_04.ldr
48110	3728	15810	180	-270	plant_bigtree_04.ldr
12090	960	15190	180	180	plant_bigtree_04.ldr
89190	960	39890	180	-90	plant_bigtree_04.ldr
84810	960	76330	180	270	plant_bigtree_04.ldr
7630	960	88330	180	90	plant_bigtree_04.ldr
59390	960	68650	180	90	plant_bigtree_04.ldr
46350	960	71770	180	270	plant_bigtree_04.ldr
119870	960	83390	180	90	plant_bigtree_04.ldr
25270	960	54750	180	0	plant_bigtree_04.ldr
123390	960	46410	180	90	plant_bigtree_04.ldr
146210	1144	95870	180	270	plant_bigtree_04.ldr
5470	960	101730	180	-90	plant_bigtree_04.ldr
119910	960	8310	180	90	plant_bigtree_04.ldr
64790	2128	20170	180	-90	plant_bigtree_04.ldr
3030	1280	150130	180	90	plant_bigtree_04.ldr
92570	960	29010	180	-90	plant_bigtree_04.ldr
111410	960	3110	180	-270	plant_bigtree_04.ldr
86190	960	81550	180	-90	plant_bigtree_04.ldr
145050	960	151050	180	-90	plant_bigtree_04.ldr
12090	1136	111470	180	-180	plant_bigtree_04.ldr
128990	960	42870	180	180	plant_bigtree_04.ldr
123390	1648	104870	180	0	plant_bigtree_04.ldr
5650	1160	24410	180	0	plant_bigtree_04.ldr
118810	960	27550	180	0	plant_bigtree_04.ldr
80790	960	26310	180	0	plant_bigtree_04.ldr
65150	2712	48330	180	-90	plant_bigtree_04.ldr
81030	960	22130	180	90	plant_bigtree_04.ldr
65950	2136	52590	180	0	plant_bigtree_04.ldr
14070	128	75370	180	0	plant_bigtree_04.ldr
63350	960	94870	180	270	plant_bigtree_04.ldr
88730	1120	44490	180	-90	plant_bigtree_04.ldr
84170	960	32150	180	180	plant_bigtree_04.ldr
48630	1328	4130	180	-90	plant_bigtree_04.ldr
125650	960	90550	180	0	plant_bigtree_04.ldr
125350	960	20590	180	90	plant_bigtree_04.ldr
49430	960	1450	180	180	plant_bigtree_04.ldr
46310	960	73150	180	270	plant_bigtree_04.ldr
21850	2064	117450	180	-90	plant_bigtree_04.ldr
4110	1264	45650	180	-180	plant_bigtree_04.ldr
62210	1832	140990	180	270	plant_bigtree_04.ldr
47650	960	89910	180	-270	plant_bigtree_04.ldr
40930	960	95210	180	-270	plant_bigtree_04.ldr
6490	960	95770	180	-270	plant_bigtree_04.ldr
36890	960	91870	180	-180	plant_bigtree_04.ldr
161030	960	44810	180	-180	plant_bigtree_04.ldr
84370	960	12750	180	270	plant_bigtree_04.ldr
72610	960	6970	180	-180	plant_bigtree_04.ldr
95950	960	155610	180	270	plant_bigtree_04.ldr
45290	1440	141830	180	90	plant_bigtree_04.ldr
95170	336	87950	180	0	plant_bigtree_04.ldr
121990	960	40150	180	-90	plant_bigtree_04.ldr
135370	960	52890	180	-90	plant_bigtree_04.ldr
103310	960	44450	180	90	plant_bigtree_04.ldr
94630	960	34850	180	90	plant_bigtree_04.ldr
132830	960	93250	180	-90	plant_bigtree_04.ldr
21670	960	85310	180	90	plant_bigtree_04.ldr
48110	2496	9850	180	180	plant_bigtree_04.ldr
132790	960	5850	180	-270	plant_bigtree_04.ldr
44430	1656	138370	180	-180	plant_bigtree_04.ldr
11370	960	3350	180	90	plant_bigtree_04.ldr
11750	2976	149890	180	90	plant_bigtree_04.ldr
26970	6440	152750	180	180	plant_bigtree_04.ldr
118290	960	95810	180	0	plant_bigtree_04.ldr
152810	960	4110	180	180	plant_bigtree_04.ldr
92270	960	60050	180	-270	plant_bigtree_04.ldr
62350	1136	66050	180	-180	plant_bigtree_04.ldr
54210	3072	15330	180	-90	plant_bigtree_04.ldr
66290	960	103270	180	-90	plant_bigtree_04.ldr
78830	960	88770	180	-180	plant_bigtree_04.ldr
156450	960	37970	180	-90	plant_bigtree_04.ldr
30610	3832	43050	180	-90	plant_bigtree_04.ldr
155310	960	8750	180	180	plant_bigtree_04.ldr
162990	960	33110	180	0	plant_bigtree_04.ldr
126950	960	58230	180	0	plant_bigtree_04.ldr
109810	960	39850	180	-90	plant_bigtree_04.ldr
93510	960	47970	180	180	plant_bigtree_04.ldr
48330	960	75930	180	0	plant_bigtree_04.ldr
128610	960	74590	180	-270	plant_bigtree_04.ldr
50730	960	82350	180	0	plant_bigtree_04.ldr
112430	960	93150	180	-90	plant_bigtree_04.ldr
44450	960	114890	180	180	plant_bigtree_04.ldr
6190	1584	149790	180	-90	plant_bigtree_04.ldr
27290	960	55070	180	-180	plant_bigtree_04.ldr
88930	960	24910	180	0	plant_bigtree_04.ldr
31010	5264	159850	180	-180	plant_bigtree_04.ldr
110910	960	87610	180	0	plant_bigtree_04.ldr
156330	960	80690	180	-90	plant_bigtree_04.ldr
128230	960	92350	180	-90	plant_bigtree_04.ldr
57850	1360	136830	180	-90	plant_bigtree_04.ldr
79590	960	18530	180	-90	plant_bigtree_04.ldr
159510	1016	131410	180	-90	plant_bigtree_04.ldr
139950	960	17990	180	90	plant_bigtree_04.ldr
114650	960	22650	180	-90	plant_bigtree_04.ldr
125250	960	9930	180	90	plant_bigtree_04.ldr
141790	1096	75110	180	-90	plant_bigtree_04.ldr
83550	960	85390	180	-270	plant_bigtree_04.ldr
143550	2136	106970	180	90	plant_bigtree_04.ldr
153330	960	48890	180	-90	plant_bigtree_04.ldr
72230	2208	144290	180	-90	plant_bigtree_04.ldr
69510	960	7510	180	-180	plant_bigtree_04.ldr
33410	1024	120870	180	90	plant_bigtree_04.ldr
91370	960	10990	180	0	plant_bigtree_04.ldr
163050	960	55470	180	90	plant_bigtree_04.ldr
3850	960	72210	180	-90	plant_bigtree_04.ldr
56310	960	91010	180	180	plant_bigtree_04.ldr
49890	1712	151450	180	-90	plant_bigtree_04.ldr
110050	960	38370	180	0	plant_bigtree_04.ldr
64290	1312	148150	180	180	plant_bigtree_04.ldr
63370	1928	142210	180	180	plant_bigtree_04.ldr
46730	960	79110	180	-180	plant_bigtree_04.ldr
37870	2552	53090	180	-90	plant_bigtree_04.ldr
151090	960	152350	180	90	plant_bigtree_04.ldr
89570	960	15730	180	90	plant_bigtree_04.ldr
79070	1128	34430	180	-180	plant_bigtree_04.ldr
152530	960	14350	180	0	plant_bigtree_04.ldr
82930	1024	148730	180	90	plant_bigtree_04.ldr
147150	960	37890	180	180	plant_bigtree_04.ldr
69350	960	80050	180	-90	plant_bigtree_04.ldr
145110	960	37890	180	-270	plant_bigtree_04.ldr
147850	960	51710	180	0	plant_bigtree_04.ldr
17330	6336	144410	180	180	plant_bigtree_04.ldr
47610	960	94390	180	0	plant_bigtree_04.ldr
16910	960	61490	180	-180	plant_bigtree_04.ldr
118590	960	75570	180	-180	plant_bigtree_04.ldr
107110	4624	147450	180	-90	plant_bigtree_04.ldr
124470	960	77030	180	-90	plant_bigtree_04.ldr
111890	960	13890	180	180	plant_bigtree_04.ldr
42890	960	78990	180	270	plant_bigtree_04.ldr
144470	960	35650	180	-90	plant_bigtree_04.ldr
99830	1600	96510	180	90	plant_bigtree_04.ldr
77430	960	67050	180	-90	plant_bigtree_04.ldr
151590	960	8930	180	-90	plant_bigtree_04.ldr
90610	960	154810	180	90	plant_bigtree_04.ldr
66250	960	102010	180	90	plant_bigtree_04.ldr
142550	1600	104790	180	-360	plant_bigtree_04.ldr
139330	4672	123410	180	180	plant_bigtree_04.ldr
132770	960	13070	180	-90	plant_bigtree_04.ldr
65810	960	9890	180	-180	plant_bigtree_04.ldr
30310	960	66870	180	-90	plant_bigtree_04.ldr
127150	960	55770	180	180	plant_bigtree_04.ldr
41570	4392	17010	180	90	plant_bigtree_04.ldr
2810	960	93250	180	90	plant_bigtree_04.ldr
13510	960	110090	180	180	plant_bigtree_04.ldr
77770	1328	55990	180	-90	plant_bigtree_04.ldr
18250	4352	121670	180	-90	plant_bigtree_04.ldr
94650	960	25130	180	0	plant_bigtree_04.ldr
139710	960	95770	180	180	plant_bigtree_04.ldr
157210	960	53310	180	-180	plant_bigtree_04.ldr
148050	1104	64450	180	0	plant_bigtree_04.ldr
29490	960	77310	180	-270	plant_bigtree_04.ldr
135350	3688	116990	180	90	plant_bigtree_04.ldr
153850	960	12570	180	90	plant_bigtree_04.ldr
113270	960	68410	180	0	plant_bigtree_04.ldr
45850	2304	8770	180	0	plant_bigtree_04.ldr
118210	960	73830	180	270	plant_bigtree_04.ldr
111410	960	46390	180	-90	plant_bigtree_04.ldr
75670	960	154690	180	0	plant_bigtree_04.ldr
141230	960	34190	180	-90	plant_bigtree_04.ldr
159990	960	5950	180	0	plant_bigtree_04.ldr
18930	960	830	180	-270	plant_bigtree_04.ldr
25150	960	82570	180	-90	plant_bigtree_04.ldr
4390	960	79750	180	90	plant_bigtree_04.ldr
72330	960	12610	180	-270	plant_bigtree_04.ldr
8150	960	61330	180	0	plant_bigtree_04.ldr
10650	960	105890	180	-90	plant_bigtree_04.ldr
129030	960	41290	180	0	plant_bigtree_04.ldr
128470	960	78030	180	90	plant_bigtree_04.ldr
127130	960	6330	180	0	plant_bigtree_04.ldr
19670	960	7630	180	-180	plant_bigtree_04.ldr
88770	960	162210	180	90	plant_bigtree_04.ldr
66190	2432	23990	180	-90	plant_bigtree_04.ldr
116090	4536	151690	180	180	plant_bigtree_04.ldr
48210	968	121670	180	-270	plant_bigtree_04.ldr
38650	4984	160330	180	-270	plant_bigtree_04.ldr
66230	960	88070	180	-270	plant_bigtree_04.ldr
26510	960	113270	180	90	plant_bigtree_04.ldr
68410	1304	59350	180	-90	plant_bigtree_04.ldr
106190	960	42170	180	-90	plant_bigtree_04.ldr
11750	1952	159850	180	0	plant_bigtree_04.ldr
25630	1128	9950	180	180	plant_bigtree_04.ldr
110030	960	2230	180	270	plant_bigtree_04.ldr
151650	960	22710	180	90	plant_bigtree_04.ldr
64270	1904	18390	180	90	plant_bigtree_04.ldr
26850	4520	33110	180	0	plant_bigtree_04.ldr
73990	960	12890	180	-90	plant_bigtree_04.ldr
140370	960	85690	180	-180	plant_bigtree_04.ldr
132490	960	96370	180	180	plant_bigtree_04.ldr
16910	2072	21910	180	-270	plant_bigtree_04.ldr
94010	896	86610	180	-180	plant_bigtree_04.ldr
100010	960	19570	180	90	plant_bigtree_04.ldr
157570	960	69290	180	90	plant_bigtree_04.ldr
114050	960	91350	180	90	plant_bigtree_04.ldr
54670	1552	154910	180	-90	plant_bigtree_04.ldr
39630	4072	148070	180	0	plant_bigtree_04.ldr
144810	960	29730	180	180	plant_bigtree_04.ldr
5930	960	65550	180	90	plant_bigtree_04.ldr
146590	3112	109010	180	0	plant_bigtree_04.ldr
75130	960	23750	180	0	plant_bigtree_04.ldr
80550	4288	137770	180	180	plant_bigtree_04.ldr
116190	960	33410	180	0	plant_bigtree_04.ldr
50710	1808	6730	180	0	plant_bigtree_04.ldr
17610	1152	14570	180	90	plant_bigtree_04.ldr
107370	1080	1410	180	-90	plant_bigtree_04.ldr
17730	960	96530	180	-90	plant_bigtree_04.ldr
8790	960	52850	180	0	plant_bigtree_04.ldr
147450	960	72590	180	180	plant_bigtree_04.ldr
69910	960	96410	180	-90	plant_bigtree_04.ldr
24830	960	4670	180	-90	plant_bigtree_04.ldr
52950	960	84130	180	90	plant_bigtree_04.ldr
7710	1504	111390	180	-90	plant_bigtree_04.ldr
94770	960	161430	180	-90	plant_bigtree_04.ldr
81510	960	27710	180	-90	plant_bigtree_04.ldr
2270	960	88690	180	-180	plant_bigtree_04.ldr
103250	960	5130	180	270	plant_bigtree_04.ldr
144490	960	159650	180	270	plant_bigtree_04.ldr
116110	960	4610	180	0	plant_bigtree_04.ldr
61030	4048	116750	180	90	plant_bigtree_04.ldr
127250	960	63730	180	-90	plant_bigtree_04.ldr
93370	960	85090	180	-90	plant_bigtree_04.ldr
95130	960	33830	180	90	plant_bigtree_04.ldr
159330	960	47130	180	-270	plant_bigtree_04.ldr
48730	1008	135230	180	0	plant_bigtree_04.ldr
86790	960	56310	180	-90	plant_bigtree_04.ldr
2510	1128	156410	180	0	plant_bigtree_04.ldr
86390	960	77230	180	-270	plant_bigtree_04.ldr
51490	336	88570	180	0	plant_bigtree_04.ldr
27290	960	94550	180	90	plant_bigtree_04.ldr
21170	2336	19650	180	-90	plant_bigtree_04.ldr
126750	960	9550	180	90	plant_bigtree_04.ldr
126850	1088	102390	180	0	plant_bigtree_04.ldr
88730	960	54550	180	-180	plant_bigtree_04.ldr
38870	960	101450	180	-90	plant_bigtree_04.ldr
126610	960	10670	180	-180	plant_bigtree_04.ldr
22530	960	106350	180	180	plant_bigtree_04.ldr
93390	960	54830	180	-180	plant_bigtree_04.ldr
135770	960	13710	180	-180	plant_bigtree_04.ldr
71430	2064	31630	180	180	plant_bigtree_04.ldr
146830	1288	96550	180	180	plant_bigtree_04.ldr
142250	960	163130	180	-90	plant_bigtree_04.ldr
155910	960	59670	180	270	plant_bigtree_04.ldr
145190	976	95430	180	0	plant_bigtree_04.ldr
111030	960	50	180	0	plant_bigtree_04.ldr
42490	960	310	180	-90	plant_bigtree_04.ldr
48050	960	102730	180	90	plant_bigtree_04.ldr
125990	960	93030	180	90	plant_bigtree_04.ldr
49610	1336	116970	180	270	plant_bigtree_04.ldr
61570	2312	136170	180	-270	plant_bigtree_04.ldr
159470	960	133210	180	-270	plant_bigtree_04.ldr
1150	1736	28810	180	0	plant_bigtree_04.ldr
62630	960	157590	180	-90	plant_bigtree_04.ldr
67770	3088	110410	180	0	plant_bigtree_04.ldr
155650	960	32430	180	-270	plant_bigtree_04.ldr
95970	960	72550	180	0	plant_bigtree_04.ldr
74210	1080	28870	180	-180	plant_bigtree_04.ldr
87310	536	89530	180	-90	plant_bigtree_04.ldr
64870	1008	152530	180	-90	plant_bigtree_04.ldr
143090	960	86350	180	90	plant_bigtree_04.ldr
8050	3584	141810	180	270	plant_bigtree_04.ldr
42790	960	115470	180	180	plant_bigtree_04.ldr
154890	960	32890	180	-180	plant_bigtree_04.ldr
52330	960	83810	180	0	plant_bigtree_04.ldr
56290	960	97210	180	180	plant_bigtree_04.ldr
39890	976	123950	180	0	plant_bigtree_04.ldr
45250	960	73610	180	-90	plant_bigtree_04.ldr
80510	960	72430	180	-270	plant_bigtree_04.ldr
140890	960	160770	180	0	plant_bigtree_04.ldr
155730	3928	99690	180	0	plant_bigtree_04.ldr
153230	960	13210	180	270	plant_bigtree_04.ldr
103690	960	68890	180	0	plant_bigtree_04.ldr
53750	3464	47730	180	-90	plant_bigtree_04.ldr
157310	1528	161010	180	90	plant_bigtree_04.ldr
69970	960	8210	180	270	plant_bigtree_04.ldr
102010	4112	102890	180	0	plant_bigtree_04.ldr
6810	960	73430	180	-180	plant_bigtree_04.ldr
140150	960	156490	180	180	plant_bigtree_04.ldr
72530	960	1810	180	0	plant_bigtree_04.ldr
17950	960	9630	180	-90	plant_bigtree_04.ldr
10890	960	53250	180	-360	plant_bigtree_04.ldr
81390	960	153270	180	0	plant_bigtree_04.ldr
143070	2456	140510	180	0	plant_bigtree_04.ldr
136650	960	20870	180	-180	plant_bigtree_04.ldr
117810	960	36090	180	-180	plant_bigtree_04.ldr
72110	3552	109750	180	180	plant_bigtree_04.ldr
143970	1488	146110	180	90	plant_bigtree_04.ldr
11770	960	97270	180	0	plant_bigtree_04.ldr
134850	1472	159510	180	90	plant_bigtree_04.ldr
17070	2488	26630	180	90	plant_bigtree_04.ldr
39430	960	94170	180	0	plant_bigtree_04.ldr
91290	960	23310	180	90	plant_bigtree_04.ldr
7370	1352	43170	180	0	plant_bigtree_04.ldr
147890	960	54710	180	-180	plant_bigtree_04.ldr
23530	960	110250	180	-90	plant_bigtree_04.ldr
146750	960	29870	180	0	plant_bigtree_04.ldr
30470	1576	8670	180	0	plant_bigtree_04.ldr
65410	960	8450	180	270	plant_bigtree_04.ldr
81870	960	30150	180	0	plant_bigtree_04.ldr
152490	960	148170	180	0	plant_bigtree_04.ldr
89310	960	33530	180	-90	plant_bigtree_04.ldr
27070	960	73430	180	270	plant_bigtree_04.ldr
127930	80	46750	180	90	plant_bigtree_04.ldr
26430	1376	118010	180	0	plant_bigtree_04.ldr
40490	3080	145930	180	-90	plant_bigtree_04.ldr
94390	1432	149470	180	0	plant_bigtree_04.ldr
72810	1408	53970	180	-90	plant_bigtree_04.ldr
1230	960	62110	180	-180	plant_bigtree_04.ldr
16850	960	107210	180	-90	plant_bigtree_04.ldr
160450	960	67310	180	-180	plant_bigtree_04.ldr
18250	2480	23850	180	0	plant_bigtree_04.ldr
52190	3856	43810	180	-180	plant_bigtree_04.ldr
77030	960	4030	180	0	plant_bigtree_04.ldr
71330	960	95210	180	-270	plant_bigtree_04.ldr
17170	960	52630	180	-90	plant_bigtree_04.ldr
154450	960	26590	180	-90	plant_bigtree_04.ldr
69150	960	157730	180	0	plant_bigtree_04.ldr
31930	856	78930	180	90	plant_bigtree_04.ldr
23910	960	59990	180	-180	plant_bigtree_04.ldr
88430	960	75890	180	90	plant_bigtree_04.ldr
110290	960	3370	180	-90	plant_bigtree_04.ldr
157910	960	139090	180	180	plant_bigtree_04.ldr
5050	1376	43870	180	0	plant_bigtree_04.ldr
3930	960	14430	180	0	plant_bigtree_04.ldr
94290	960	61490	180	0	plant_bigtree_04.ldr
76710	1688	145410	180	-90	plant_bigtree_04.ldr
114710	960	44210	180	90	plant_bigtree_04.ldr
65470	1024	66290	180	-180	plant_bigtree_04.ldr
59270	1224	162710	180	270	plant_bigtree_04.ldr
50750	1064	111270	180	-270	plant_bigtree_04.ldr
150630	960	50690	180	90	plant_bigtree_04.ldr
14030	1400	18790	180	90	plant_bigtree_04.ldr
96970	1616	149890	180	-90	plant_bigtree_04.ldr
47950	960	72410	180	180	plant_bigtree_04.ldr
97430	0	122010	180	90	plant_bigtree_04.ldr
49470	1288	115770	180	-90	plant_bigtree_04.ldr
91570	960	12830	180	-90	plant_bigtree_04.ldr
74030	960	68030	180	90	plant_bigtree_04.ldr
44830	2096	58790	180	-90	plant_bigtree_04.ldr
55130	240	89110	180	90	plant_bigtree_04.ldr
21550	960	2370	180	0	plant_bigtree_04.ldr
3590	960	55310	180	180	plant_bigtree_04.ldr
34730	960	113870	180	180	plant_bigtree_04.ldr
34730	5584	24050	180	90	plant_bigtree_04.ldr
39010	960	115410	180	-90	plant_bigtree_04.ldr
74250	1792	39770	180	0	plant_bigtree_04.ldr
20830	960	102190	180	-90	plant_bigtree_04.ldr
90710	960	54590	180	0	plant_bigtree_04.ldr
155990	960	29650	180	0	plant_bigtree_04.ldr
50690	4440	40110	180	270	plant_bigtree_04.ldr
133170	3864	115610	180	270	plant_bigtree_04.ldr
147410	960	34350	180	0	plant_bigtree_04.ldr
43970	960	67750	180	-90	plant_bigtree_04.ldr
149990	3928	112970	180	270	plant_bigtree_04.ldr
137730	1504	69970	180	180	plant_bigtree_04.ldr
15410	5024	122690	180	180	plant_bigtree_04.ldr
135150	1776	106250	180	0	plant_bigtree_04.ldr
110490	960	81170	180	0	plant_bigtree_04.ldr
570	1672	42950	180	0	plant_bigtree_04.ldr
39290	960	78730	180	-90	plant_bigtree_04.ldr
39370	960	92950	180	0	plant_bigtree_04.ldr
17090	960	890	180	360	plant_bigtree_04.ldr
128090	960	36270	180	270	plant_bigtree_04.ldr
11650	3048	149290	180	90	plant_bigtree_04.ldr
57330	1520	160850	180	180	plant_bigtree_04.ldr
31130	960	117930	180	0	plant_bigtree_04.ldr
124730	960	27150	180	0	plant_bigtree_04.ldr
12710	960	70110	180	-180	plant_bigtree_04.ldr
52990	960	103650	180	-180	plant_bigtree_04.ldr
71490	960	14370	180	0	plant_bigtree_04.ldr
50130	1160	129050	180	-90	plant_bigtree_04.ldr
35390	960	110130	180	0	plant_bigtree_04.ldr
153190	1008	162790	180	90	plant_bigtree_04.ldr
148630	1016	69130	180	90	plant_bigtree_04.ldr
147970	3224	129530	180	-90	plant_bigtree_04.ldr
82750	960	20870	180	0	plant_bigtree_04.ldr
157150	1272	153270	180	180	plant_bigtree_04.ldr
127630	960	93670	180	-270	plant_bigtree_04.ldr
16770	960	62570	180	90	plant_bigtree_04.ldr
109070	960	5810	180	-180	plant_bigtree_04.ldr
60590	960	103270	180	90	plant_bigtree_04.ldr
114410	960	38530	180	0	plant_bigtree_04.ldr
81270	960	87250	180	-90	plant_bigtree_04.ldr
5190	960	71690	180	-90	plant_bigtree_04.ldr
68910	960	6910	180	-90	plant_bigtree_04.ldr
4110	960	64970	180	-90	plant_bigtree_04.ldr
99190	2968	100230	180	0	plant_bigtree_04.ldr
117330	960	53530	180	0	plant_bigtree_04.ldr
124870	960	73730	180	90	plant_bigtree_04.ldr
42010	960	68790	180	180	plant_bigtree_04.ldr
157850	960	48990	180	-90	plant_bigtree_04.ldr
16090	3664	119610	180	-270	plant_bigtree_04.ldr
139730	1016	156310	180	0	plant_bigtree_04.ldr
